0, +3.0299e+01, +1.6165e+04, +8.4387e+03, +2.5945e+07, 4.063146e-01, 0.000000e+00, -2.352060e-01, 0.000000e+00,
100, +1.4480e+01, +1.0698e+04, +9.9347e+03, +1.2545e+07, 6.518424e-01, 0.000000e+00, -3.299095e-01, 0.000000e+00,
200, +8.2601e+00, +5.5017e+03, +4.7446e+03, +5.6261e+06, 6.172217e-01, 0.000000e+00, -3.210580e-01, 0.000000e+00,
300, +5.9803e+00, +5.4134e+03, +3.6375e+03, +4.5193e+06, 6.068937e-01, 0.000000e+00, -3.220618e-01, 0.000000e+00,
400, +5.3148e+00, +2.8840e+03, +2.8373e+03, +3.5787e+06, 6.014886e-01, 0.000000e+00, -3.239842e-01, 0.000000e+00,
500, +3.3557e+00, +1.8123e+03, +1.6993e+03, +2.3311e+06, 6.086636e-01, 0.000000e+00, -3.281983e-01, 0.000000e+00,
600, +3.1599e+00, +3.0440e+03, +1.4614e+03, +3.2130e+06, 6.038169e-01, 0.000000e+00, -3.256061e-01, 0.000000e+00,
700, +3.8932e+00, +1.8305e+03, +1.1098e+03, +2.8811e+06, 6.046290e-01, 0.000000e+00, -3.303399e-01, 0.000000e+00,
800, +1.3076e+00, +6.8691e+02, +6.9312e+02, +1.0164e+06, 6.022287e-01, 0.000000e+00, -3.305888e-01, 0.000000e+00,
900, +1.1863e+00, +6.5963e+02, +6.5168e+02, +7.0812e+05, 6.042943e-01, 0.000000e+00, -3.335989e-01, 0.000000e+00,
1000, +2.2771e+00, +2.4804e+03, +4.7260e+02, +2.3968e+06, 6.042324e-01, 0.000000e+00, -3.302565e-01, 0.000000e+00,
1100, +2.7877e+00, +1.9248e+03, +5.1300e+02, +1.4029e+06, 6.086014e-01, 0.000000e+00, -3.288828e-01, 0.000000e+00,
1200, +1.4533e+00, +7.6949e+02, +5.8385e+02, +7.3030e+05, 6.022100e-01, 0.000000e+00, -3.286197e-01, 0.000000e+00,
1300, +9.2186e-01, +4.7208e+02, +4.4915e+02, +5.2647e+05, 6.025525e-01, 0.000000e+00, -3.298545e-01, 0.000000e+00,
1400, +1.0052e+00, +4.4325e+02, +2.2567e+02, +3.6415e+05, 6.014276e-01, 0.000000e+00, -3.258389e-01, 0.000000e+00,
1500, +1.2715e+00, +9.4755e+02, +2.4447e+02, +1.8671e+06, 6.015324e-01, 0.000000e+00, -3.248433e-01, 0.000000e+00,
1600, +7.1835e-01, +3.3009e+02, +1.7635e+02, +2.8853e+05, 6.030072e-01, 0.000000e+00, -3.259494e-01, 0.000000e+00,
1700, +1.0537e+00, +5.2273e+02, +2.3061e+02, +6.2637e+05, 6.018369e-01, 0.000000e+00, -3.265455e-01, 0.000000e+00,
1800, +1.4058e+00, +6.0525e+02, +2.9936e+02, +7.7534e+05, 5.997322e-01, 0.000000e+00, -3.284370e-01, 0.000000e+00,
1900, +1.4085e+00, +7.9154e+02, +3.4088e+02, +8.8410e+05, 5.973395e-01, 0.000000e+00, -3.321106e-01, 0.000000e+00,
2000, +9.6652e-01, +4.8938e+02, +3.3380e+02, +6.0140e+05, 5.970923e-01, 0.000000e+00, -3.334580e-01, 0.000000e+00,
2100, +1.1407e+00, +1.3770e+03, +3.5365e+02, +9.9206e+05, 6.021113e-01, 0.000000e+00, -3.337731e-01, 0.000000e+00,
2200, +5.7303e-01, +1.1426e+03, +4.5109e+02, +3.7588e+05, 6.033763e-01, 0.000000e+00, -3.311845e-01, 0.000000e+00,
2300, +5.7722e-01, +5.7570e+02, +3.8408e+02, +4.0439e+05, 5.995607e-01, 0.000000e+00, -3.306840e-01, 0.000000e+00,
2400, +3.0553e-01, +1.5820e+02, +3.7509e+02, +1.4051e+05, 5.994900e-01, 0.000000e+00, -3.311464e-01, 0.000000e+00,
2500, +3.0316e-01, +3.4989e+02, +1.5475e+02, +2.8150e+05, 6.013638e-01, 0.000000e+00, -3.310924e-01, 0.000000e+00,
2600, +1.4681e-01, +8.8116e+01, +4.5982e+01, +8.3048e+04, 6.017880e-01, 0.000000e+00, -3.293674e-01, 0.000000e+00,
2700, +2.9217e-01, +1.8711e+02, +9.8350e+01, +1.1783e+05, 6.014183e-01, 0.000000e+00, -3.296218e-01, 0.000000e+00,
2800, +2.4923e-01, +1.6076e+02, +8.6867e+01, +8.7210e+04, 6.008395e-01, 0.000000e+00, -3.296223e-01, 0.000000e+00,
2900, +2.9395e-01, +1.8850e+02, +1.0258e+02, +7.9648e+04, 6.007189e-01, 0.000000e+00, -3.297321e-01, 0.000000e+00,
3000, +3.0483e-01, +1.9391e+02, +1.0382e+02, +8.1143e+04, 6.007869e-01, 0.000000e+00, -3.294994e-01, 0.000000e+00,
3100, +3.3398e-01, +2.1586e+02, +1.1790e+02, +9.6786e+04, 6.009433e-01, 0.000000e+00, -3.295736e-01, 0.000000e+00,
3200, +3.4725e-01, +2.2323e+02, +1.2097e+02, +9.4385e+04, 6.009809e-01, 0.000000e+00, -3.296154e-01, 0.000000e+00,
3300, +3.6650e-01, +2.3639e+02, +1.2856e+02, +9.9166e+04, 6.009752e-01, 0.000000e+00, -3.297085e-01, 0.000000e+00,
3400, +3.4147e-01, +2.1870e+02, +1.1875e+02, +9.2471e+04, 6.009656e-01, 0.000000e+00, -3.297876e-01, 0.000000e+00,
3500, +3.7445e-01, +2.4123e+02, +1.3130e+02, +1.0045e+05, 6.009651e-01, 0.000000e+00, -3.298345e-01, 0.000000e+00,
3600, +3.2871e-01, +2.1037e+02, +1.1425e+02, +8.9386e+04, 6.009861e-01, 0.000000e+00, -3.298624e-01, 0.000000e+00,
3700, +3.7873e-01, +2.4362e+02, +1.3264e+02, +1.0120e+05, 6.010156e-01, 0.000000e+00, -3.298798e-01, 0.000000e+00,
3800, +3.1497e-01, +2.0158e+02, +1.0955e+02, +8.6094e+04, 6.010277e-01, 0.000000e+00, -3.298929e-01, 0.000000e+00,
3900, +3.7218e-01, +2.3937e+02, +1.3021e+02, +9.9586e+04, 6.010265e-01, 0.000000e+00, -3.299070e-01, 0.000000e+00,
4000, +3.1155e-01, +1.9957e+02, +1.0824e+02, +8.4935e+04, 6.010241e-01, 0.000000e+00, -3.299199e-01, 0.000000e+00,
4100, +3.5853e-01, +2.3079e+02, +1.2579e+02, +9.9660e+04, 6.010273e-01, 0.000000e+00, -3.299276e-01, 0.000000e+00,
4200, +2.9862e-01, +1.9173e+02, +1.0371e+02, +8.1433e+04, 6.010329e-01, 0.000000e+00, -3.299300e-01, 0.000000e+00,
4300, +2.9304e-01, +1.8944e+02, +1.0259e+02, +8.5856e+04, 6.010366e-01, 0.000000e+00, -3.299310e-01, 0.000000e+00,
4400, +2.5046e-01, +1.6157e+02, +8.7076e+01, +6.9259e+04, 6.010370e-01, 0.000000e+00, -3.299324e-01, 0.000000e+00,
4500, +3.5968e-01, +2.3005e+02, +1.2378e+02, +1.0028e+05, 6.010364e-01, 0.000000e+00, -3.299347e-01, 0.000000e+00,
4600, +2.8450e-01, +1.8118e+02, +9.7320e+01, +7.6827e+04, 6.010362e-01, 0.000000e+00, -3.299368e-01, 0.000000e+00,
4700, +3.6083e-01, +2.3102e+02, +1.2456e+02, +1.0016e+05, 6.010368e-01, 0.000000e+00, -3.299382e-01, 0.000000e+00,
4800, +2.9291e-01, +1.8647e+02, +1.0176e+02, +7.8927e+04, 6.010378e-01, 0.000000e+00, -3.299388e-01, 0.000000e+00,
4900, +2.2447e-01, +1.4338e+02, +7.7999e+01, +6.0897e+04, 6.010385e-01, 0.000000e+00, -3.299393e-01, 0.000000e+00,
5000, +2.5312e-01, +1.6109e+02, +8.9430e+01, +6.8278e+04, 6.010388e-01, 0.000000e+00, -3.299398e-01, 0.000000e+00,
5100, +2.3649e-01, +1.4994e+02, +8.2625e+01, +6.4322e+04, 6.010387e-01, 0.000000e+00, -3.299403e-01, 0.000000e+00,
5200, +3.2363e-01, +2.0789e+02, +1.1313e+02, +8.6686e+04, 6.010387e-01, 0.000000e+00, -3.299409e-01, 0.000000e+00,
5300, +2.7100e-01, +1.7387e+02, +9.4136e+01, +7.3959e+04, 6.010389e-01, 0.000000e+00, -3.299412e-01, 0.000000e+00,
5400, +2.5228e-01, +1.6325e+02, +8.8145e+01, +7.4606e+04, 6.010391e-01, 0.000000e+00, -3.299415e-01, 0.000000e+00,
5500, +2.3015e-01, +1.4680e+02, +7.7857e+01, +6.2707e+04, 6.010392e-01, 0.000000e+00, -3.299416e-01, 0.000000e+00,
5600, +3.5730e-01, +2.2869e+02, +1.2313e+02, +9.9472e+04, 6.010393e-01, 0.000000e+00, -3.299418e-01, 0.000000e+00,
5700, +2.8588e-01, +1.8199e+02, +9.8760e+01, +7.7072e+04, 6.010394e-01, 0.000000e+00, -3.299420e-01, 0.000000e+00,
5800, +2.6578e-01, +1.6999e+02, +9.2049e+01, +7.2901e+04, 6.010394e-01, 0.000000e+00, -3.299421e-01, 0.000000e+00,
5900, +2.7248e-01, +1.7337e+02, +9.5810e+01, +7.3419e+04, 6.010394e-01, 0.000000e+00, -3.299422e-01, 0.000000e+00,
0, +3.0299e+01, +1.6165e+04, +8.4387e+03, +2.5945e+07, 4.063146e-01, 0.000000e+00, -2.352060e-01, 0.000000e+00,
100, +1.4480e+01, +1.0698e+04, +9.9347e+03, +1.2545e+07, 6.518424e-01, 0.000000e+00, -3.299095e-01, 0.000000e+00,
200, +8.2601e+00, +5.5017e+03, +4.7446e+03, +5.6261e+06, 6.172217e-01, 0.000000e+00, -3.210580e-01, 0.000000e+00,
300, +5.9803e+00, +5.4134e+03, +3.6375e+03, +4.5193e+06, 6.068937e-01, 0.000000e+00, -3.220618e-01, 0.000000e+00,
400, +5.3148e+00, +2.8840e+03, +2.8373e+03, +3.5787e+06, 6.014886e-01, 0.000000e+00, -3.239842e-01, 0.000000e+00,
500, +3.3557e+00, +1.8123e+03, +1.6993e+03, +2.3311e+06, 6.086636e-01, 0.000000e+00, -3.281983e-01, 0.000000e+00,
600, +3.1599e+00, +3.0440e+03, +1.4614e+03, +3.2130e+06, 6.038169e-01, 0.000000e+00, -3.256061e-01, 0.000000e+00,
700, +3.8932e+00, +1.8305e+03, +1.1098e+03, +2.8811e+06, 6.046290e-01, 0.000000e+00, -3.303399e-01, 0.000000e+00,
800, +1.3076e+00, +6.8691e+02, +6.9312e+02, +1.0164e+06, 6.022287e-01, 0.000000e+00, -3.305888e-01, 0.000000e+00,
900, +1.1863e+00, +6.5963e+02, +6.5168e+02, +7.0812e+05, 6.042943e-01, 0.000000e+00, -3.335989e-01, 0.000000e+00,
1000, +2.2771e+00, +2.4804e+03, +4.7260e+02, +2.3968e+06, 6.042324e-01, 0.000000e+00, -3.302565e-01, 0.000000e+00,
1100, +2.7877e+00, +1.9248e+03, +5.1300e+02, +1.4029e+06, 6.086014e-01, 0.000000e+00, -3.288828e-01, 0.000000e+00,
1200, +1.4533e+00, +7.6949e+02, +5.8385e+02, +7.3030e+05, 6.022100e-01, 0.000000e+00, -3.286197e-01, 0.000000e+00,
1300, +9.2186e-01, +4.7208e+02, +4.4915e+02, +5.2647e+05, 6.025525e-01, 0.000000e+00, -3.298545e-01, 0.000000e+00,
1400, +1.0052e+00, +4.4325e+02, +2.2567e+02, +3.6415e+05, 6.014276e-01, 0.000000e+00, -3.258389e-01, 0.000000e+00,
1500, +1.2715e+00, +9.4755e+02, +2.4447e+02, +1.8671e+06, 6.015324e-01, 0.000000e+00, -3.248433e-01, 0.000000e+00,
1600, +7.1835e-01, +3.3009e+02, +1.7635e+02, +2.8853e+05, 6.030072e-01, 0.000000e+00, -3.259494e-01, 0.000000e+00,
1700, +1.0537e+00, +5.2273e+02, +2.3061e+02, +6.2637e+05, 6.018369e-01, 0.000000e+00, -3.265455e-01, 0.000000e+00,
1800, +1.4058e+00, +6.0525e+02, +2.9936e+02, +7.7534e+05, 5.997322e-01, 0.000000e+00, -3.284370e-01, 0.000000e+00,
1900, +1.4085e+00, +7.9154e+02, +3.4088e+02, +8.8410e+05, 5.973395e-01, 0.000000e+00, -3.321106e-01, 0.000000e+00,
2000, +9.6652e-01, +4.8938e+02, +3.3380e+02, +6.0140e+05, 5.970923e-01, 0.000000e+00, -3.334580e-01, 0.000000e+00,
2100, +1.1407e+00, +1.3770e+03, +3.5365e+02, +9.9206e+05, 6.021113e-01, 0.000000e+00, -3.337731e-01, 0.000000e+00,
2200, +5.7303e-01, +1.1426e+03, +4.5109e+02, +3.7588e+05, 6.033763e-01, 0.000000e+00, -3.311845e-01, 0.000000e+00,
2300, +5.7722e-01, +5.7570e+02, +3.8408e+02, +4.0439e+05, 5.995607e-01, 0.000000e+00, -3.306840e-01, 0.000000e+00,
2400, +3.0553e-01, +1.5820e+02, +3.7509e+02, +1.4051e+05, 5.994900e-01, 0.000000e+00, -3.311464e-01, 0.000000e+00,
2500, +3.0316e-01, +3.4989e+02, +1.5475e+02, +2.8150e+05, 6.013638e-01, 0.000000e+00, -3.310924e-01, 0.000000e+00,
2600, +1.4681e-01, +8.8116e+01, +4.5982e+01, +8.3048e+04, 6.017880e-01, 0.000000e+00, -3.293674e-01, 0.000000e+00,
2700, +2.9217e-01, +1.8711e+02, +9.8350e+01, +1.1783e+05, 6.014183e-01, 0.000000e+00, -3.296218e-01, 0.000000e+00,
2800, +2.4923e-01, +1.6076e+02, +8.6867e+01, +8.7210e+04, 6.008395e-01, 0.000000e+00, -3.296223e-01, 0.000000e+00,
2900, +2.9395e-01, +1.8850e+02, +1.0258e+02, +7.9648e+04, 6.007189e-01, 0.000000e+00, -3.297321e-01, 0.000000e+00,
3000, +3.0483e-01, +1.9391e+02, +1.0382e+02, +8.1143e+04, 6.007869e-01, 0.000000e+00, -3.294994e-01, 0.000000e+00,
3100, +3.3398e-01, +2.1586e+02, +1.1790e+02, +9.6786e+04, 6.009433e-01, 0.000000e+00, -3.295736e-01, 0.000000e+00,
3200, +3.4725e-01, +2.2323e+02, +1.2097e+02, +9.4385e+04, 6.009809e-01, 0.000000e+00, -3.296154e-01, 0.000000e+00,
3300, +3.6650e-01, +2.3639e+02, +1.2856e+02, +9.9166e+04, 6.009752e-01, 0.000000e+00, -3.297085e-01, 0.000000e+00,
3400, +3.4147e-01, +2.1870e+02, +1.1875e+02, +9.2471e+04, 6.009656e-01, 0.000000e+00, -3.297876e-01, 0.000000e+00,
3500, +3.7445e-01, +2.4123e+02, +1.3130e+02, +1.0045e+05, 6.009651e-01, 0.000000e+00, -3.298345e-01, 0.000000e+00,
3600, +3.2871e-01, +2.1037e+02, +1.1425e+02, +8.9386e+04, 6.009861e-01, 0.000000e+00, -3.298624e-01, 0.000000e+00,
3700, +3.7873e-01, +2.4362e+02, +1.3264e+02, +1.0120e+05, 6.010156e-01, 0.000000e+00, -3.298798e-01, 0.000000e+00,
3800, +3.1497e-01, +2.0158e+02, +1.0955e+02, +8.6094e+04, 6.010277e-01, 0.000000e+00, -3.298929e-01, 0.000000e+00,
3900, +3.7218e-01, +2.3937e+02, +1.3021e+02, +9.9586e+04, 6.010265e-01, 0.000000e+00, -3.299070e-01, 0.000000e+00,
4000, +3.1155e-01, +1.9957e+02, +1.0824e+02, +8.4935e+04, 6.010241e-01, 0.000000e+00, -3.299199e-01, 0.000000e+00,
4100, +3.5853e-01, +2.3079e+02, +1.2579e+02, +9.9660e+04, 6.010273e-01, 0.000000e+00, -3.299276e-01, 0.000000e+00,
4200, +2.9862e-01, +1.9173e+02, +1.0371e+02, +8.1433e+04, 6.010329e-01, 0.000000e+00, -3.299300e-01, 0.000000e+00,
4300, +2.9304e-01, +1.8944e+02, +1.0259e+02, +8.5856e+04, 6.010366e-01, 0.000000e+00, -3.299310e-01, 0.000000e+00,
4400, +2.5046e-01, +1.6157e+02, +8.7076e+01, +6.9259e+04, 6.010370e-01, 0.000000e+00, -3.299324e-01, 0.000000e+00,
4500, +3.5968e-01, +2.3005e+02, +1.2378e+02, +1.0028e+05, 6.010364e-01, 0.000000e+00, -3.299347e-01, 0.000000e+00,
4600, +2.8450e-01, +1.8118e+02, +9.7320e+01, +7.6827e+04, 6.010362e-01, 0.000000e+00, -3.299368e-01, 0.000000e+00,
4700, +3.6083e-01, +2.3102e+02, +1.2456e+02, +1.0016e+05, 6.010368e-01, 0.000000e+00, -3.299382e-01, 0.000000e+00,
4800, +2.9291e-01, +1.8647e+02, +1.0176e+02, +7.8927e+04, 6.010378e-01, 0.000000e+00, -3.299388e-01, 0.000000e+00,
4900, +2.2447e-01, +1.4338e+02, +7.7999e+01, +6.0897e+04, 6.010385e-01, 0.000000e+00, -3.299393e-01, 0.000000e+00,
5000, +2.5312e-01, +1.6109e+02, +8.9430e+01, +6.8278e+04, 6.010388e-01, 0.000000e+00, -3.299398e-01, 0.000000e+00,
5100, +2.3649e-01, +1.4994e+02, +8.2625e+01, +6.4322e+04, 6.010387e-01, 0.000000e+00, -3.299403e-01, 0.000000e+00,
5200, +3.2363e-01, +2.0789e+02, +1.1313e+02, +8.6686e+04, 6.010387e-01, 0.000000e+00, -3.299409e-01, 0.000000e+00,
5300, +2.7100e-01, +1.7387e+02, +9.4136e+01, +7.3959e+04, 6.010389e-01, 0.000000e+00, -3.299412e-01, 0.000000e+00,
5400, +2.5228e-01, +1.6325e+02, +8.8145e+01, +7.4606e+04, 6.010391e-01, 0.000000e+00, -3.299415e-01, 0.000000e+00,
5500, +2.3015e-01, +1.4680e+02, +7.7857e+01, +6.2707e+04, 6.010392e-01, 0.000000e+00, -3.299416e-01, 0.000000e+00,
5600, +3.5730e-01, +2.2869e+02, +1.2313e+02, +9.9472e+04, 6.010393e-01, 0.000000e+00, -3.299418e-01, 0.000000e+00,
5700, +2.8588e-01, +1.8199e+02, +9.8760e+01, +7.7072e+04, 6.010394e-01, 0.000000e+00, -3.299420e-01, 0.000000e+00,
5800, +2.6578e-01, +1.6999e+02, +9.2049e+01, +7.2901e+04, 6.010394e-01, 0.000000e+00, -3.299421e-01, 0.000000e+00,
5900, +2.7248e-01, +1.7337e+02, +9.5810e+01, +7.3419e+04, 6.010394e-01, 0.000000e+00, -3.299422e-01, 0.000000e+00,
